nid,url,titre,id-camera,id-arrondissement,arrondissement,description,latitude,longitude,axe-routier-nord-sud,axe-routier-est-ouest,url-image-en-direct,url-video-en-direct,url-image-direction-nord,url-image-direction-est,url-image-direction-sud,url-image-direction-ouest
"544","https://ville.montreal.qc.ca/circulation/map/13/544","Boulevard Armand-Bombardier et boulevard Perras","436","13","Rivière-des-Prairies–Pointe-aux-Trembles","","45.638461875327","-73.596944635521","Boulevard Armand-Bombardier","Boulevard Perras","https://ville.montreal.qc.ca/Circulation-Cameras/GEN436.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN436.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen436_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen436_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen436_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen436_ouest.png",
"545","https://ville.montreal.qc.ca/circulation/map/18/545","Rue Notre-Dame et Place d'Armes E","442","18","Ville-Marie","","45.504926695877","-73.556645042347","Place d'Armes","Rue Notre-Dame","https://ville.montreal.qc.ca/Circulation-Cameras/GEN442.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN442.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen442_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen442_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen442_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen442_ouest.png",
"546","https://ville.montreal.qc.ca/circulation/map/3/546","Chemin de la Côte-des-Neiges et chemin de la Côte-Sainte-Catherine","446","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.498649428372","-73.627459186061","Chemin de la Côte-des-Neiges","Chemin de la Côte-Sainte-Catherine","https://ville.montreal.qc.ca/Circulation-Cameras/GEN446.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN446.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen446_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen446_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen446_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen446_ouest.png",
"547","https://ville.montreal.qc.ca/circulation/map/3/547","Avenue Girouard et rue Saint-Jacques","447","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.469104414180","-73.604395743571","Avenue Girouard","Rue Saint-Jacques","https://ville.montreal.qc.ca/Circulation-Cameras/GEN447.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN447.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen447_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen447_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen447_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen447_ouest.png",
"548","https://ville.montreal.qc.ca/circulation/map/3/548","Avenue Girouard et rue Sherbrooke","448","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.472533363004","-73.611981142722","Avenue Girouard","Rue Sherbrooke","https://ville.montreal.qc.ca/Circulation-Cameras/GEN448.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN448.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen448_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen448_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen448_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen448_ouest.png",
"549","https://ville.montreal.qc.ca/circulation/map/1/549","Rue Berri et boulevard Henri-Bourassa","449","1","Ahuntsic-Cartierville","","45.554479416605","-73.668653839624","Rue Berri","Boulevard Henri-Bourassa","https://ville.montreal.qc.ca/Circulation-Cameras/GEN449.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN449.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen449_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen449_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen449_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen449_ouest.png",
"550","https://ville.montreal.qc.ca/circulation/map/6/550","Avenue du Parc et avenue des Pins","450","6","Le Plateau-Mont-Royal","","45.511632017373","-73.578131517258","Avenue du Parc","Avenue des Pins","https://ville.montreal.qc.ca/Circulation-Cameras/GEN450.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN450.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen450_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen450_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen450_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen450_ouest.png",
"551","https://ville.montreal.qc.ca/circulation/map/14/551","Rue Beaubien et rue Viau","457","14","Rosemont–La Petite-Patrie","","45.571139286191","-73.572272119825","Rue Viau","Rue Beaubien","https://ville.montreal.qc.ca/Circulation-Cameras/GEN457.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN457.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen457_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen457_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen457_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen457_ouest.png",
"552","https://ville.montreal.qc.ca/circulation/map/11/552","Boulevard Édouard-Montpetit et avenue Vincent d'Indy","461","11","Outremont","","45.510174396585","-73.612192649714","Avenue Vincent-d'Indy","Boulevard Édouard-Montpetit","https://ville.montreal.qc.ca/Circulation-Cameras/GEN461.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN461.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen461_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen461_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen461_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen461_ouest.png",
"553","https://ville.montreal.qc.ca/circulation/map/6/553","Rue Rachel et rue Saint-Denis (inter. nord-ouest)","470","6","Le Plateau-Mont-Royal","","45.521820000000","-73.578220000000","Rue Saint-Denis","Rue Rachel","https://ville.montreal.qc.ca/Circulation-Cameras/GEN470.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN470.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen470_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen470_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen470_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen470_ouest.png",
"554","https://ville.montreal.qc.ca/circulation/map/18/554","Rue Sainte-Catherine et rue Saint-Denis","476","18","Ville-Marie","","45.513728065020","-73.560461950507","Rue Saint-Denis","Rue Sainte-Catherine","https://ville.montreal.qc.ca/Circulation-Cameras/GEN476.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN476.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen476_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen476_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen476_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen476_ouest.png",
"555","https://ville.montreal.qc.ca/circulation/map/6/555","Rue Gilford et rue Saint-Denis","485","6","Le Plateau-Mont-Royal","","45.525341772293","-73.585950385938","Rue Saint-Denis","Rue Gilford","https://ville.montreal.qc.ca/Circulation-Cameras/GEN485.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN485.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen485_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen485_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen485_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen485_ouest.png",
"556","https://ville.montreal.qc.ca/circulation/map/6/556","Avenue du Mont-Royal et rue Saint-Denis","486","6","Le Plateau-Mont-Royal","","45.523963496929","-73.582919065140","Rue Saint-Denis","Avenue du Mont-Royal","https://ville.montreal.qc.ca/Circulation-Cameras/GEN486.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN486.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen486_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen486_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen486_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen486_ouest.png",
"557","https://ville.montreal.qc.ca/circulation/map/18/557","Rue Saint-Denis et rue Sherbrooke","488","18","Ville-Marie","","45.516909897912","-73.567461966635","Rue Saint-Denis","Rue Sherbrooke","https://ville.montreal.qc.ca/Circulation-Cameras/GEN488.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN488.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen488_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen488_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen488_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen488_ouest.png",
"558","https://ville.montreal.qc.ca/circulation/map/18/558","Rue de la Montagne et rue Sherbrooke","489","18","Ville-Marie","","45.499670707256","-73.578719906020","Rue de la Montagne","Rue Sherbrooke","https://ville.montreal.qc.ca/Circulation-Cameras/GEN489.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN489.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen489_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen489_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen489_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen489_ouest.png",
"559","https://ville.montreal.qc.ca/circulation/map/7/559","Boulevard Angrignon et rue Notre-Dame","491","7","Le Sud-Ouest","","45.452561536832","-73.625723678308","Boulevard Angrignon","Rue Notre-Dame","https://ville.montreal.qc.ca/Circulation-Cameras/GEN491.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN491.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen491_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen491_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen491_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen491_ouest.png",
"560","https://ville.montreal.qc.ca/circulation/map/18/560","Avenue Papineau et avenue Viger","492","18","Ville-Marie","","45.520550121405","-73.547959402626","Avenue Papineau","Avenue Viger","https://ville.montreal.qc.ca/Circulation-Cameras/GEN492.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN492.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen492_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen492_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen492_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen492_ouest.png",
"562","https://ville.montreal.qc.ca/circulation/map/3/562","Chemin de la Côte-des-Neiges et boulevard Édouard-Montpetit","278","3","Côte-des-Neiges–Notre-Dame-de-Grâce","","45.497236319563","-73.624310070867","Chemin de la Côte-des-Neiges","Boulevard Édouard-Montpetit","https://ville.montreal.qc.ca/Circulation-Cameras/GEN278.jpeg","https://ville.montreal.qc.ca/circulationhttp://www1.ville.montreal.qc.ca/Circulation-Cameras/GEN278.mp4","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen278_nord.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen278_est.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen278_sud.png","https://ville.montreal.qc.ca/circulation/sites/ville.montreal.qc.ca.circulation/files/images_camera_reference/gen278_ouest.png",
